State,Year,Month,Time,Gender,Road_User,Age Group,Fatality
New South Wales,1993,7,10:00:00 PM,Female,Passenger,17 - 25,1
New South Wales,1993,7,11:10:00 PM,Male,Motorcycle rider,26 - 39,1
New South Wales,1993,7,11:40:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,8,12:05:00 AM,Male,Pedestrian,17 - 25,1
New South Wales,1993,8,12:15:00 AM,Male,Motorcycle rider,26 - 39,1
New South Wales,1993,8,1:20:00 AM,Male,Pedestrian,17 - 25,1
New South Wales,1993,8,3:15:00 AM,Male,Pedestrian,26 - 39,1
New South Wales,1993,8,3:20:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,8,3:20:00 AM,Male,Passenger,17 - 25,1
New South Wales,1993,8,3:40:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,8,4:50:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,8,5:00:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,8,5:50:00 AM,Male,Passenger,17 - 25,1
New South Wales,1993,8,6:05:00 AM,Female,Driver,17 - 25,1
New South Wales,1993,8,6:05:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,8,6:25:00 AM,Male,Motorcycle rider,40 - 64,1
New South Wales,1993,8,6:50:00 AM,Female,Passenger,0 - 16,1
New South Wales,1993,8,6:50:00 AM,Male,Pedestrian,26 - 39,1
New South Wales,1993,8,8:00:00 AM,Male,Driver,40 - 64,1
New South Wales,1993,8,8:05:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,8,8:40:00 AM,Male,Motorcycle rider,17 - 25,1
New South Wales,1993,8,8:45:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,8,9:00:00 AM,Female,Driver,26 - 39,1
New South Wales,1993,8,9:00:00 AM,Female,Passenger,0 - 16,1
New South Wales,1993,8,9:06:00 AM,Male,Motorcycle rider,26 - 39,1
New South Wales,1993,8,10:30:00 AM,Male,Motorcycle rider,40 - 64,1
New South Wales,1993,8,10:40:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,8,11:15:00 AM,Female,Driver,40 - 64,1
New South Wales,1993,8,11:15:00 AM,Female,Driver,>= 75,1
New South Wales,1993,8,11:35:00 AM,Female,Passenger,65 - 74,1
New South Wales,1993,8,11:50:00 AM,Male,Passenger,0 - 16,1
New South Wales,1993,8,12:30:00 PM,Female,Driver,>= 75,1
New South Wales,1993,8,1:10:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1993,8,1:25:00 PM,Female,Driver,40 - 64,1
New South Wales,1993,8,1:45:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,8,1:45:00 PM,Male,Passenger,40 - 64,1
New South Wales,1993,8,2:09:00 PM,Female,Pedestrian,40 - 64,1
New South Wales,1993,8,2:10:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,8,3:00:00 PM,Male,Passenger,0 - 16,1
New South Wales,1993,8,3:20:00 PM,Female,Passenger,65 - 74,1
New South Wales,1993,8,3:40:00 PM,Male,Driver,>= 75,1
New South Wales,1993,8,4:10:00 PM,Female,Passenger,17 - 25,1
New South Wales,1993,8,4:10:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,8,4:25:00 PM,Male,Motorcycle rider,40 - 64,1
New South Wales,1993,8,4:40:00 PM,Male,Driver,65 - 74,1
New South Wales,1993,8,4:45:00 PM,Female,Driver,40 - 64,1
New South Wales,1993,8,4:45:00 PM,Male,Pedestrian,>= 75,1
New South Wales,1993,8,4:50:00 PM,Female,Driver,40 - 64,1
New South Wales,1993,8,5:25:00 PM,Male,Motorcycle rider,0 - 16,1
New South Wales,1993,8,5:30:00 PM,Male,Pedestrian,17 - 25,1
New South Wales,1993,8,5:55:00 PM,Male,Driver,>= 75,1
New South Wales,1993,8,6:00:00 PM,Male,Pedestrian,40 - 64,1
New South Wales,1993,8,6:50:00 PM,Female,Driver,26 - 39,1
New South Wales,1993,8,8:30:00 PM,Male,Pedestrian,26 - 39,1
New South Wales,1993,8,8:45:00 PM,Male,Pedestrian,40 - 64,1
New South Wales,1993,8,9:25:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,8,11:20:00 PM,Female,Passenger,26 - 39,1
New South Wales,1993,8,11:20:00 PM,Male,Pedestrian,17 - 25,1
New South Wales,1993,8,11:20:00 PM,Male,Pedestrian,40 - 64,1
New South Wales,1993,8,11:30:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,8,11:40:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,8,11:45:00 PM,Male,Driver,65 - 74,1
New South Wales,1993,9,2:15:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,9,8:00:00 AM,Female,Pedestrian,17 - 25,1
New South Wales,1993,9,9:10:00 AM,Female,Passenger,26 - 39,1
New South Wales,1993,9,10:15:00 AM,Female,Passenger,26 - 39,1
New South Wales,1993,9,10:15:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,9,11:00:00 AM,Female,Pedestrian,40 - 64,1
New South Wales,1993,9,11:25:00 AM,Female,Driver,65 - 74,1
New South Wales,1993,9,11:30:00 AM,Male,Pedestrian,40 - 64,1
New South Wales,1993,9,12:15:00 PM,Female,Pedestrian,40 - 64,1
New South Wales,1993,9,12:40:00 PM,Male,Pedestrian,40 - 64,1
New South Wales,1993,9,1:10:00 PM,Male,Motorcycle rider,26 - 39,1
New South Wales,1993,9,1:10:00 PM,Male,Passenger,0 - 16,1
New South Wales,1993,9,1:15:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1993,9,1:30:00 PM,Female,Passenger,17 - 25,1
New South Wales,1993,9,1:40:00 PM,Female,Pedestrian,26 - 39,1
New South Wales,1993,9,1:50:00 PM,Male,Pedestrian,40 - 64,1
New South Wales,1993,9,2:15:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,9,3:05:00 PM,Male,Pedestrian,0 - 16,1
New South Wales,1993,9,3:15:00 PM,Male,Passenger,65 - 74,1
New South Wales,1993,9,3:30:00 PM,Male,Passenger,>= 75,1
New South Wales,1993,9,4:10:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,9,4:25:00 PM,Male,Pedestrian,0 - 16,1
New South Wales,1993,9,4:30:00 PM,Female,Passenger,>= 75,1
New South Wales,1993,9,5:20:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,9,5:45:00 PM,Female,Passenger,26 - 39,1
New South Wales,1993,9,5:45:00 PM,Male,Passenger,0 - 16,1
New South Wales,1993,9,6:10:00 PM,Female,Pedestrian,40 - 64,1
New South Wales,1993,9,6:10:00 PM,Male,Pedestrian,>= 75,1
New South Wales,1993,9,6:30:00 PM,Female,Pedestrian,17 - 25,1
New South Wales,1993,9,6:44:00 PM,Female,Pedestrian,>= 75,1
New South Wales,1993,9,7:30:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,9,8:00:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,9,8:20:00 PM,Male,Passenger,17 - 25,1
New South Wales,1993,9,8:40:00 PM,Female,Driver,26 - 39,1
New South Wales,1993,9,9:10:00 PM,Female,Driver,26 - 39,1
New South Wales,1993,9,9:10:00 PM,Male,Passenger,17 - 25,1
New South Wales,1993,9,10:50:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,9,11:00:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1993,9,11:30:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,9,11:45:00 PM,Male,Motorcycle rider,26 - 39,1
New South Wales,1993,9,11:59:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,9,11:59:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,10,1:00:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,10,1:00:00 AM,Male,Passenger,26 - 39,1
New South Wales,1993,10,1:15:00 AM,Male,Driver,0 - 16,1
New South Wales,1993,10,1:45:00 AM,Male,Pedestrian,26 - 39,1
New South Wales,1993,10,2:00:00 AM,Male,Driver,65 - 74,1
New South Wales,1993,10,2:10:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,10,2:10:00 AM,Male,Pedestrian,40 - 64,1
New South Wales,1993,10,2:30:00 AM,Male,Passenger,17 - 25,1
New South Wales,1993,10,2:40:00 AM,Male,Pedestrian,17 - 25,1
New South Wales,1993,10,4:10:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,10,5:00:00 AM,Female,Passenger,0 - 16,1
New South Wales,1993,10,6:10:00 AM,Male,Pedestrian,40 - 64,1
New South Wales,1993,10,6:10:00 AM,Male,Pedestrian,>= 75,1
New South Wales,1993,10,6:20:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,10,7:20:00 AM,Male,Motorcycle rider,17 - 25,1
New South Wales,1993,10,7:23:00 AM,Male,Pedal cyclist,40 - 64,1
New South Wales,1993,10,8:00:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,10,8:15:00 AM,Male,Pedal cyclist,26 - 39,1
New South Wales,1993,10,8:30:00 AM,Male,Driver,40 - 64,1
New South Wales,1993,10,9:10:00 AM,Male,Motorcycle rider,40 - 64,1
New South Wales,1993,10,9:15:00 AM,Male,Driver,65 - 74,1
New South Wales,1993,10,10:00:00 AM,Female,Passenger,65 - 74,1
New South Wales,1993,10,10:15:00 AM,Male,Driver,>= 75,1
New South Wales,1993,10,10:30:00 AM,Male,Pedestrian,>= 75,1
New South Wales,1993,10,10:55:00 AM,Male,Pedestrian,>= 75,1
New South Wales,1993,10,12:58:00 PM,Male,Pedal cyclist,0 - 16,1
New South Wales,1993,10,1:40:00 PM,Male,Passenger,0 - 16,1
New South Wales,1993,10,2:00:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,10,2:10:00 PM,Female,Passenger,17 - 25,1
New South Wales,1993,10,2:10:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,10,2:20:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,10,2:20:00 PM,Male,Passenger,Unknown,1
New South Wales,1993,10,2:20:00 PM,Male,Passenger,17 - 25,1
New South Wales,1993,10,2:30:00 PM,Male,Passenger,0 - 16,1
New South Wales,1993,10,2:40:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,10,3:00:00 PM,Female,Pedestrian,0 - 16,1
New South Wales,1993,10,3:10:00 PM,Male,Driver,65 - 74,1
New South Wales,1993,10,3:15:00 PM,Female,Pedestrian,0 - 16,1
New South Wales,1993,10,3:30:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,10,4:20:00 PM,Male,Pedestrian,>= 75,1
New South Wales,1993,10,4:40:00 PM,Female,Passenger,17 - 25,1
New South Wales,1993,10,4:40:00 PM,Male,Passenger,17 - 25,1
New South Wales,1993,10,5:23:00 PM,Female,Pedestrian,>= 75,1
New South Wales,1993,10,5:30:00 PM,Female,Passenger,17 - 25,1
New South Wales,1993,10,5:30:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,10,6:40:00 PM,Female,Pedestrian,65 - 74,1
New South Wales,1993,10,6:45:00 PM,Female,Pedestrian,65 - 74,1
New South Wales,1993,10,7:00:00 PM,Male,Driver,65 - 74,1
New South Wales,1993,10,7:35:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,10,8:55:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,10,9:05:00 PM,Male,Pedestrian,26 - 39,1
New South Wales,1993,10,9:30:00 PM,Male,Passenger,17 - 25,1
New South Wales,1993,10,10:10:00 PM,Male,Pedestrian,65 - 74,1
New South Wales,1993,10,10:20:00 PM,Male,Pedestrian,26 - 39,1
New South Wales,1993,10,10:30:00 PM,Male,Pedestrian,40 - 64,1
New South Wales,1993,10,10:40:00 PM,Male,Pedestrian,26 - 39,1
New South Wales,1993,10,10:45:00 PM,Female,Passenger,17 - 25,1
New South Wales,1993,10,11:15:00 PM,Female,Pedestrian,17 - 25,1
New South Wales,1993,10,11:30:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,11,12:10:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,11,1:45:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,11,2:30:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,11,3:45:00 AM,Male,Pedestrian,26 - 39,1
New South Wales,1993,11,4:00:00 AM,Female,Driver,26 - 39,1
New South Wales,1993,11,4:00:00 AM,Male,Passenger,26 - 39,1
New South Wales,1993,11,4:10:00 AM,Female,Pedestrian,26 - 39,1
New South Wales,1993,11,4:55:00 AM,Female,Driver,26 - 39,1
New South Wales,1993,11,6:40:00 AM,Female,Passenger,26 - 39,1
New South Wales,1993,11,6:45:00 AM,Female,Driver,40 - 64,1
New South Wales,1993,11,7:00:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,11,7:40:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,11,8:30:00 AM,Female,Pedestrian,0 - 16,1
New South Wales,1993,11,9:00:00 AM,Male,Pedestrian,40 - 64,1
New South Wales,1993,11,9:03:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,11,10:35:00 AM,Female,Passenger,40 - 64,1
New South Wales,1993,11,10:40:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,11,10:50:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,11,11:05:00 AM,Female,Driver,17 - 25,1
New South Wales,1993,11,11:30:00 AM,Female,Driver,26 - 39,1
New South Wales,1993,11,11:30:00 AM,Female,Passenger,>= 75,1
New South Wales,1993,11,11:30:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,11,11:30:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,11,11:30:00 AM,Male,Passenger,40 - 64,1
New South Wales,1993,11,12:29:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,11,12:40:00 PM,Female,Passenger,0 - 16,1
New South Wales,1993,11,12:40:00 PM,Female,Passenger,17 - 25,1
New South Wales,1993,11,12:40:00 PM,Female,Passenger,40 - 64,1
New South Wales,1993,11,12:40:00 PM,Male,Passenger,0 - 16,1
New South Wales,1993,11,1:30:00 PM,Female,Passenger,40 - 64,1
New South Wales,1993,11,1:30:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,11,1:50:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,11,1:55:00 PM,Male,Passenger,>= 75,1
New South Wales,1993,11,2:00:00 PM,Male,Driver,>= 75,1
New South Wales,1993,11,2:20:00 PM,Male,Pedestrian,>= 75,1
New South Wales,1993,11,2:30:00 PM,Male,Driver,65 - 74,1
New South Wales,1993,11,2:45:00 PM,Male,Pedestrian,65 - 74,1
New South Wales,1993,11,3:15:00 PM,Male,Pedestrian,>= 75,1
New South Wales,1993,11,4:15:00 PM,Male,Driver,65 - 74,1
New South Wales,1993,11,4:30:00 PM,Male,Pedestrian,0 - 16,1
New South Wales,1993,11,4:45:00 PM,Male,Pedestrian,0 - 16,1
New South Wales,1993,11,5:30:00 PM,Female,Driver,26 - 39,1
New South Wales,1993,11,8:00:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,11,8:00:00 PM,Male,Passenger,17 - 25,1
New South Wales,1993,11,8:00:00 PM,Male,Passenger,26 - 39,1
New South Wales,1993,11,9:20:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,11,9:30:00 PM,Female,Driver,40 - 64,1
New South Wales,1993,11,9:35:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,11,9:45:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,11,10:30:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,11,10:30:00 PM,Male,Passenger,40 - 64,1
New South Wales,1993,11,11:25:00 PM,Female,Passenger,0 - 16,1
New South Wales,1993,11,11:25:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,11,11:25:00 PM,Male,Passenger,0 - 16,1
New South Wales,1993,11,11:45:00 PM,Male,Passenger,17 - 25,1
New South Wales,1993,12,12:05:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,12,1:09:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,12,1:55:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,12,3:20:00 AM,Male,Driver,40 - 64,1
New South Wales,1993,12,3:30:00 AM,Male,Driver,0 - 16,1
New South Wales,1993,12,3:35:00 AM,Male,Pedestrian,26 - 39,1
New South Wales,1993,12,4:00:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,12,4:05:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,12,4:45:00 AM,Female,Driver,17 - 25,1
New South Wales,1993,12,6:00:00 AM,Male,Pedestrian,26 - 39,1
New South Wales,1993,12,6:10:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,12,6:20:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,12,6:40:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,12,7:45:00 AM,Male,Pedestrian,40 - 64,1
New South Wales,1993,12,8:00:00 AM,Male,Driver,40 - 64,1
New South Wales,1993,12,8:05:00 AM,Female,Passenger,17 - 25,1
New South Wales,1993,12,8:10:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,12,8:15:00 AM,Male,Driver,40 - 64,1
New South Wales,1993,12,9:15:00 AM,Male,Driver,40 - 64,1
New South Wales,1993,12,10:16:00 AM,Female,Driver,26 - 39,1
New South Wales,1993,12,10:17:00 AM,Male,Driver,40 - 64,1
New South Wales,1993,12,11:10:00 AM,Female,Passenger,0 - 16,1
New South Wales,1993,12,11:30:00 AM,Male,Driver,17 - 25,1
New South Wales,1993,12,11:30:00 AM,Male,Pedestrian,0 - 16,1
New South Wales,1993,12,11:45:00 AM,Female,Passenger,26 - 39,1
New South Wales,1993,12,11:45:00 AM,Female,Passenger,40 - 64,1
New South Wales,1993,12,11:45:00 AM,Male,Driver,26 - 39,1
New South Wales,1993,12,11:50:00 AM,Male,Driver,65 - 74,1
New South Wales,1993,12,1:00:00 PM,Male,Motorcycle rider,26 - 39,1
New South Wales,1993,12,1:15:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,12,1:15:00 PM,Male,Pedestrian,26 - 39,1
New South Wales,1993,12,2:05:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1993,12,2:50:00 PM,Female,Driver,40 - 64,1
New South Wales,1993,12,2:50:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,12,2:50:00 PM,Male,Passenger,>= 75,1
New South Wales,1993,12,3:00:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1993,12,3:45:00 PM,Male,Passenger,0 - 16,1
New South Wales,1993,12,4:00:00 PM,Female,Passenger,0 - 16,1
New South Wales,1993,12,4:10:00 PM,Female,Pedestrian,26 - 39,1
New South Wales,1993,12,4:30:00 PM,Male,Motorcycle rider,26 - 39,1
New South Wales,1993,12,5:03:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,12,5:35:00 PM,Male,Passenger,26 - 39,1
New South Wales,1993,12,5:40:00 PM,Female,Passenger,26 - 39,1
New South Wales,1993,12,6:30:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,12,6:30:00 PM,Male,Passenger,26 - 39,1
New South Wales,1993,12,6:50:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,12,6:50:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,12,7:00:00 PM,Female,Driver,40 - 64,1
New South Wales,1993,12,8:00:00 PM,Female,Pedestrian,0 - 16,1
New South Wales,1993,12,8:45:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,12,8:55:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,12,9:10:00 PM,Female,Driver,17 - 25,1
New South Wales,1993,12,9:15:00 PM,Female,Pedestrian,40 - 64,1
New South Wales,1993,12,10:00:00 PM,Female,Driver,17 - 25,1
New South Wales,1993,12,10:00:00 PM,Female,Passenger,0 - 16,1
New South Wales,1993,12,10:20:00 PM,Female,Passenger,17 - 25,1
New South Wales,1993,12,10:20:00 PM,Male,Driver,17 - 25,1
New South Wales,1993,12,10:30:00 PM,Female,Driver,17 - 25,1
New South Wales,1993,12,10:30:00 PM,Male,Driver,40 - 64,1
New South Wales,1993,12,10:30:00 PM,Male,Passenger,17 - 25,1
New South Wales,1993,12,10:45:00 PM,Male,Motorcycle rider,17 - 25,1
New South Wales,1993,12,11:30:00 PM,Male,Driver,26 - 39,1
New South Wales,1993,12,11:45:00 PM,Male,Pedestrian,26 - 39,1
New South Wales,1994,1,12:40:00 AM,Male,Driver,17 - 25,1
New South Wales,1994,1,12:40:00 AM,Male,Passenger,17 - 25,1
New South Wales,1994,1,12:45:00 AM,Male,Passenger,17 - 25,1
New South Wales,1994,1,1:10:00 AM,Female,Passenger,26 - 39,1
New South Wales,1994,1,1:10:00 AM,Male,Driver,26 - 39,1
New South Wales,1994,1,1:45:00 AM,Female,Passenger,17 - 25,1
New South Wales,1994,1,3:20:00 AM,Male,Pedestrian,26 - 39,1
New South Wales,1994,1,3:40:00 AM,Male,Driver,17 - 25,1
New South Wales,1994,1,4:20:00 AM,Female,Driver,26 - 39,1
New South Wales,1994,1,6:25:00 AM,Male,Driver,17 - 25,1
New South Wales,1994,1,6:45:00 AM,Male,Driver,40 - 64,1
New South Wales,1994,1,7:00:00 AM,Female,Driver,26 - 39,1
New South Wales,1994,1,7:30:00 AM,Female,Passenger,17 - 25,1
New South Wales,1994,1,8:55:00 AM,Male,Pedestrian,65 - 74,1
New South Wales,1994,1,10:20:00 AM,Male,Driver,17 - 25,1
New South Wales,1994,1,10:35:00 AM,Female,Passenger,17 - 25,1
New South Wales,1994,1,10:35:00 AM,Male,Driver,26 - 39,1
New South Wales,1994,1,10:45:00 AM,Female,Passenger,40 - 64,1
New South Wales,1994,1,10:45:00 AM,Male,Motorcycle rider,26 - 39,1
New South Wales,1994,1,11:15:00 AM,Male,Driver,65 - 74,1
New South Wales,1994,1,11:30:00 AM,Male,Pedestrian,>= 75,1
New South Wales,1994,1,12:25:00 PM,Male,Driver,17 - 25,1
New South Wales,1994,1,12:45:00 PM,Male,Pedal cyclist,17 - 25,1
New South Wales,1994,1,1:05:00 PM,Female,Driver,40 - 64,1
New South Wales,1994,1,1:10:00 PM,Female,Driver,17 - 25,1
New South Wales,1994,1,2:15:00 PM,Female,Driver,40 - 64,1
New South Wales,1994,1,2:15:00 PM,Female,Passenger,26 - 39,1
New South Wales,1994,1,2:15:00 PM,Male,Driver,40 - 64,1
New South Wales,1994,1,2:15:00 PM,Male,Passenger,65 - 74,1
New South Wales,1994,1,2:30:00 PM,Female,Pedestrian,>= 75,1
New South Wales,1994,1,2:30:00 PM,Male,Pedal cyclist,0 - 16,1
New South Wales,1994,1,2:45:00 PM,Female,Driver,40 - 64,1
New South Wales,1994,1,2:45:00 PM,Female,Passenger,65 - 74,1
New South Wales,1994,1,2:45:00 PM,Male,Driver,65 - 74,1
New South Wales,1994,1,2:45:00 PM,Male,Passenger,40 - 64,1
New South Wales,1994,1,3:00:00 PM,Male,Driver,40 - 64,1
New South Wales,1994,1,3:10:00 PM,Female,Passenger,40 - 64,1
New South Wales,1994,1,3:10:00 PM,Male,Pedal cyclist,>= 75,1
New South Wales,1994,1,3:15:00 PM,Male,Passenger,0 - 16,1
New South Wales,1994,1,3:45:00 PM,Male,Driver,17 - 25,1
New South Wales,1994,1,4:00:00 PM,Female,Driver,40 - 64,1
New South Wales,1994,1,4:00:00 PM,Male,Driver,65 - 74,2
New South Wales,1994,1,4:20:00 PM,Female,Pedal cyclist,17 - 25,1
New South Wales,1994,1,4:25:00 PM,Male,Passenger,17 - 25,1
New South Wales,1994,1,4:50:00 PM,Male,Pedestrian,0 - 16,1
New South Wales,1994,1,6:25:00 PM,Male,Driver,65 - 74,1
New South Wales,1994,1,6:30:00 PM,Female,Passenger,40 - 64,1
New South Wales,1994,1,6:30:00 PM,Male,Driver,40 - 64,1
New South Wales,1994,1,8:00:00 PM,Male,Passenger,40 - 64,1
New South Wales,1994,1,8:35:00 PM,Male,Pedestrian,>= 75,1
New South Wales,1994,1,9:20:00 PM,Female,Pedestrian,65 - 74,1
New South Wales,1994,1,9:30:00 PM,Male,Pedestrian,26 - 39,1
New South Wales,1994,1,10:30:00 PM,Male,Pedestrian,26 - 39,1
New South Wales,1994,1,11:05:00 PM,Female,Pedestrian,0 - 16,1
New South Wales,1994,1,11:50:00 PM,Male,Driver,26 - 39,1
New South Wales,1994,2,12:20:00 AM,Female,Driver,40 - 64,1
New South Wales,1994,2,1:21:00 AM,Male,Driver,17 - 25,1
New South Wales,1994,2,3:15:00 AM,Male,Motorcycle pillion passenger,26 - 39,1
New South Wales,1994,2,3:40:00 AM,Female,Driver,26 - 39,1
New South Wales,1994,2,4:45:00 AM,Male,Driver,40 - 64,1
New South Wales,1994,2,4:50:00 AM,Female,Driver,17 - 25,1
New South Wales,1994,2,4:50:00 AM,Male,Driver,26 - 39,1
New South Wales,1994,2,5:00:00 AM,Male,Motorcycle rider,17 - 25,1
New South Wales,1994,2,5:35:00 AM,Male,Driver,17 - 25,1
New South Wales,1994,2,6:00:00 AM,Male,Driver,65 - 74,1
New South Wales,1994,2,8:30:00 AM,Female,Driver,40 - 64,1
New South Wales,1994,2,8:55:00 AM,Female,Pedestrian,>= 75,1
New South Wales,1994,2,10:10:00 AM,Female,Passenger,26 - 39,1
New South Wales,1994,2,10:10:00 AM,Male,Pedestrian,>= 75,1
New South Wales,1994,2,10:30:00 AM,Male,Motorcycle rider,65 - 74,1
New South Wales,1994,2,11:50:00 AM,Male,Pedestrian,40 - 64,1
New South Wales,1994,2,12:20:00 PM,Female,Passenger,40 - 64,1
New South Wales,1994,2,1:00:00 PM,Female,Passenger,26 - 39,1
New South Wales,1994,2,1:00:00 PM,Male,Driver,17 - 25,1
New South Wales,1994,2,1:30:00 PM,Female,Passenger,40 - 64,1
New South Wales,1994,2,3:00:00 PM,Female,Passenger,0 - 16,1
New South Wales,1994,2,3:45:00 PM,Male,Passenger,>= 75,1
New South Wales,1994,2,4:00:00 PM,Male,Driver,40 - 64,1
New South Wales,1994,2,4:05:00 PM,Female,Driver,26 - 39,1
